"question_key","bank_id","question_id","category_id","level_key","prompt","answer","explanation","status","source_status","random_order","order_key"
"B2026-08-18|NE-089","B2026-08-18","NE-089","NE","S_DIFICULTAD_TRIVIAL_V1|CUR","¿Qué cambio de juicio o conducta ocurre por presión real o imaginada de un grupo?","Conformidad.","Solomon Asch la estudió con comparaciones de longitud de líneas.","active","curated","89","B2026-08-18|000089|NE-089"
"B2026-08-18|NE-090","B2026-08-18","NE-090","NE","S_DIFICULTAD_TRIVIAL_V1|CUR","¿Qué conducta estudió Stanley Milgram al pedir seguir órdenes de una autoridad?","Obediencia.","Sus experimentos examinaron hasta dónde obedecían participantes en un contexto de laboratorio.","active","curated","90","B2026-08-18|000090|NE-090"
"B2026-08-18|NE-091","B2026-08-18","NE-091","NE","S_DIFICULTAD_TRIVIAL_V1|CUR","¿Qué creencia describe la confianza en la propia capacidad para realizar una tarea?","Autoeficacia.","Bandura propuso que influye en esfuerzo, persistencia y elección de metas.","active","curated","91","B2026-08-18|000091|NE-091"
"B2026-08-18|NE-092","B2026-08-18","NE-092","NE","S_DIFICULTAD_TRIVIAL_V1|CUR","¿Qué modelo de Abraham Maslow organiza necesidades desde las fisiológicas hasta la autorrealización?","Jerarquía de necesidades.","Es un modelo influyente, aunque su orden rígido no cuenta con apoyo universal.","active","curated","92","B2026-08-18|000092|NE-092"
"B2026-08-18|NE-093","B2026-08-18","NE-093","NE","S_DIFICULTAD_TRIVIAL_V1|AUT","¿Qué región del hemisferio dominante se asocia clásicamente con la comprensión del lenguaje?","Área de Wernicke.","Las lesiones temporoparietales pueden producir habla fluida pero poco comprensible.","active","curated","93","B2026-08-18|000093|NE-093"
"B2026-08-18|NE-094","B2026-08-18","NE-094","NE","S_DIFICULTAD_TRIVIAL_V1|AUT","¿Cómo se llama la alteración adquirida del lenguaje causada por lesión cerebral?","Afasia.","Puede afectar producción, comprensión, lectura o escritura en combinaciones diversas.","active","curated","94","B2026-08-18|000094|NE-094"
"B2026-08-18|NE-095","B2026-08-18","NE-095","NE","S_DIFICULTAD_TRIVIAL_V1|AUT","¿Qué síndrome hace que una persona ignore estímulos de un lado del espacio sin ceguera primaria?","Negligencia espacial.","Es frecuente tras lesiones del hemisferio derecho y afecta sobre todo al lado izquierdo.","active","curated","95","B2026-08-18|000095|NE-095"
"B2026-08-18|NE-096","B2026-08-18","NE-096","NE","S_DIFICULTAD_TRIVIAL_V1|AUT","¿Qué fenómeno permite responder a estímulos visuales sin experiencia visual consciente declarada?","Visión ciega.","Se ha observado en personas con daño de la corteza visual primaria.","active","curated","96","B2026-08-18|000096|NE-096"
"B2026-08-18|NE-097","B2026-08-18","NE-097","NE","S_DIFICULTAD_TRIVIAL_V1|AUT","¿Qué principio resume que conexiones entre neuronas coactivadas tienden a fortalecerse?","Aprendizaje hebbiano.","Donald Hebb lo formuló como base posible del aprendizaje asociativo.","active","curated","97","B2026-08-18|000097|NE-097"
"B2026-08-18|NE-098","B2026-08-18","NE-098","NE","S_DIFICULTAD_TRIVIAL_V1|AUT","¿En qué fase del sueño aparecen movimientos oculares rápidos y sueños vívidos frecuentes?","Sueño REM.","El EEG se vuelve relativamente activado mientras el tono muscular cae.","active","curated","98","B2026-08-18|000098|NE-098"
"B2026-08-18|NE-099","B2026-08-18","NE-099","NE","S_DIFICULTAD_TRIVIAL_V1|AUT","¿Qué gran fase del sueño incluye el sueño profundo de ondas lentas?","Sueño NREM.","NREM se divide en etapas N1, N2 y N3.","active","curated","99","B2026-08-18|000099|NE-099"
"B2026-08-18|NE-100","B2026-08-18","NE-100","NE","S_DIFICULTAD_TRIVIAL_V1|AUT","¿Qué sistema hormonal culmina en la liberación de cortisol ante el estrés?","Eje hipotálamo-hipófisis-adrenal.","El hipotálamo activa la hipófisis y esta estimula la corteza suprarrenal.","active","curated","100","B2026-08-18|000100|NE-100"
"B2026-08-18|NE-101","B2026-08-18","NE-101","NE","S_DIFICULTAD_TRIVIAL_V1|AUT","¿Qué par craneal aporta gran parte de la inervación parasimpática de tórax y abdomen?","Nervio vago.","Es el décimo par craneal y transmite información en ambos sentidos.","active","curated","101","B2026-08-18|000101|NE-101"
"B2026-08-18|NE-102","B2026-08-18","NE-102","NE","S_DIFICULTAD_TRIVIAL_V1|AUT","¿Qué neuronas se activan tanto al ejecutar una acción como al observar una acción semejante?","Neuronas espejo.","Se describieron inicialmente en corteza premotora de macacos.","active","curated","102","B2026-08-18|000102|NE-102"
"B2026-08-18|NE-103","B2026-08-18","NE-103","NE","S_DIFICULTAD_TRIVIAL_V1|AUT","¿Qué interferencia aparece al nombrar el color de tinta de una palabra de color incongruente?","Efecto Stroop.","La lectura automática compite con la tarea de nombrar la tinta.","active","curated","103","B2026-08-18|000103|NE-103"
"B2026-08-18|NE-104","B2026-08-18","NE-104","NE","S_DIFICULTAD_TRIVIAL_V1|AUT","¿Qué fenómeno favorece recordar los primeros y últimos elementos de una lista?","Efecto de posición serial.","Combina efectos de primacía y recencia.","active","curated","104","B2026-08-18|000104|NE-104"
"B2026-08-18|NE-105","B2026-08-18","NE-105","NE","S_DIFICULTAD_TRIVIAL_V1|AUT","¿Cómo se llama el recuerdo de un hecho inexistente o distinto de lo ocurrido?","Falso recuerdo.","Elizabeth Loftus mostró que información posterior puede distorsionar la memoria.","active","curated","105","B2026-08-18|000105|NE-105"
"B2026-08-18|NE-106","B2026-08-18","NE-106","NE","S_DIFICULTAD_TRIVIAL_V1|AUT","¿Qué patrón de pasividad puede aparecer tras experimentar resultados aversivos incontrolables?","Indefensión aprendida.","Seligman y Maier lo estudiaron inicialmente en animales.","active","curated","106","B2026-08-18|000106|NE-106"
"B2026-08-18|NE-107","B2026-08-18","NE-107","NE","S_DIFICULTAD_TRIVIAL_V1|AUT","¿Qué sesgo sobrevalora rasgos personales e infravalora la situación al explicar conductas ajenas?","Error fundamental de atribución.","El contexto suele recibir menos peso del que merece.","active","curated","107","B2026-08-18|000107|NE-107"
"B2026-08-18|NE-108","B2026-08-18","NE-108","NE","S_DIFICULTAD_TRIVIAL_V1|AUT","¿Qué sesgo puede llevar a personas con baja competencia a sobreestimar su rendimiento?","Efecto Dunning-Kruger.","La falta de habilidad puede dificultar reconocer los propios errores.","active","curated","108","B2026-08-18|000108|NE-108"
"B2026-08-18|NE-109","B2026-08-18","NE-109","NE","S_DIFICULTAD_TRIVIAL_V1|AUT","¿Qué capacidad permite atribuir creencias, deseos e intenciones a otras personas?","Teoría de la mente.","Comprender que otra persona puede tener una creencia falsa es una prueba clásica.","active","curated","109","B2026-08-18|000109|NE-109"
"B2026-08-18|NE-110","B2026-08-18","NE-110","NE","S_DIFICULTAD_TRIVIAL_V1|AUT","¿Qué conjunto de procesos incluye memoria de trabajo, flexibilidad cognitiva e inhibición?","Funciones ejecutivas.","Permiten organizar conducta dirigida a metas.","active","curated","110","B2026-08-18|000110|NE-110"
"B2026-08-18|NE-111","B2026-08-18","NE-111","NE","S_DIFICULTAD_TRIVIAL_V1|AUT","¿Qué proceso reduce una respuesta condicionada cuando deja de presentarse el resultado esperado?","Extinción.","La respuesta puede reaparecer, por lo que extinción no equivale siempre a borrado.","active","curated","111","B2026-08-18|000111|NE-111"
"B2026-08-18|NE-112","B2026-08-18","NE-112","NE","S_DIFICULTAD_TRIVIAL_V1|NIC","¿Qué lámina delgada de sustancia gris se sitúa entre la ínsula y el putamen?","Claustro.","El claustro mantiene conexiones extensas con regiones corticales, pero su función exacta sigue investigándose.","active","curated","112","B2026-08-18|000112|NE-112"
"B2026-08-18|NE-113","B2026-08-18","NE-113","NE","S_DIFICULTAD_TRIVIAL_V1|NIC","¿Qué pequeña región del epitálamo participa en procesamiento de resultados aversivos y modulación monoaminérgica?","Habénula.","La habénula lateral influye sobre circuitos dopaminérgicos y serotoninérgicos.","active","curated","113","B2026-08-18|000113|NE-113"
"B2026-08-18|NE-114","B2026-08-18","NE-114","NE","S_DIFICULTAD_TRIVIAL_V1|NIC","¿Qué parte del estriado ventral participa de forma importante en motivación y recompensa?","Núcleo accumbens.","Recibe proyecciones dopaminérgicas del área tegmental ventral.","active","curated","114","B2026-08-18|000114|NE-114"
"B2026-08-18|NE-115","B2026-08-18","NE-115","NE","S_DIFICULTAD_TRIVIAL_V1|NIC","¿Qué haz de sustancia blanca conecta regiones temporales del lenguaje con regiones frontales?","Fascículo arqueado.","Su lesión se asocia clásicamente con dificultades de repetición.","active","curated","115","B2026-08-18|000115|NE-115"
"B2026-08-18|NE-116","B2026-08-18","NE-116","NE","S_DIFICULTAD_TRIVIAL_V1|NIC","¿Qué circuito límbico conecta hipocampo, cuerpos mamilares, tálamo anterior y corteza cingulada?","Circuito de Papez.","James Papez lo propuso originalmente como circuito de la emoción.","active","curated","116","B2026-08-18|000116|NE-116"
"B2026-08-18|NE-117","B2026-08-18","NE-117","NE","S_DIFICULTAD_TRIVIAL_V1|NIC","¿Qué red cerebral muestra actividad coordinada durante reposo y pensamiento interno?","Red por defecto.","Incluye regiones medial prefrontal, cingulada posterior y parietales.","active","curated","117","B2026-08-18|000117|NE-117"
"B2026-08-18|NE-118","B2026-08-18","NE-118","NE","S_DIFICULTAD_TRIVIAL_V1|NIC","¿Qué señal representa la diferencia entre una recompensa obtenida y la esperada?","Error de predicción de recompensa.","La actividad fásica de muchas neuronas dopaminérgicas refleja ese error.","active","curated","118","B2026-08-18|000118|NE-118"
"B2026-08-18|NE-119","B2026-08-18","NE-119","NE","S_DIFICULTAD_TRIVIAL_V1|NIC","¿Qué proceso vuelve temporalmente modificable un recuerdo al reactivarlo antes de almacenarlo de nuevo?","Reconsolidación.","La reactivación no garantiza siempre reconsolidación; depende de condiciones específicas.","active","curated","119","B2026-08-18|000119|NE-119"
"B2026-08-18|NE-120","B2026-08-18","NE-120","NE","S_DIFICULTAD_TRIVIAL_V1|NIC","¿Qué señal eléctrica cerebral precede a ciertos movimientos voluntarios y fue central en los experimentos de Libet?","Potencial de preparación.","También se denomina Bereitschaftspotential.","active","curated","120","B2026-08-18|000120|NE-120"
"B2026-08-18|NE-121","B2026-08-18","NE-121","NE","S_DIFICULTAD_TRIVIAL_V1|NIC","¿Qué delirio lleva a creer que una persona cercana ha sido sustituida por un doble idéntico?","Síndrome de Capgras.","Se ha relacionado con una desconexión entre reconocimiento facial y respuesta afectiva.","active","curated","121","B2026-08-18|000121|NE-121"
